0.000000000000000000e+00;0.000000000000000000e+00;3.901665413928408203e-67;-9.438569146904069067e-61;5.073992091392140043e-55
6.200620062006199976e-07;0.000000000000000000e+00;-1.950832706964204102e-67;0.000000000000000000e+00;5.073992091392140043e-55
1.240124012401239995e-06;0.000000000000000000e+00;3.901665413928408203e-67;9.438569146904067685e-61;-2.536996045696069514e-54
1.860186018601859993e-06;0.000000000000000000e+00;-1.365582894874942739e-66;-3.775427658761628732e-60;9.640584973645067458e-54
2.480248024802479990e-06;0.000000000000000000e+00;5.072165038106930927e-66;1.415785372035610581e-59;-3.602534384888419945e-53
3.100310031003099988e-06;0.000000000000000000e+00;-1.892307725755278044e-65;-5.285598722266281330e-59;1.344607904218917442e-52
3.720372037203719985e-06;0.000000000000000000e+00;7.062014399210419085e-65;1.972660951702950634e-58;-5.018178178386831253e-52
4.340434043404339559e-06;0.000000000000000000e+00;-2.635574987108638860e-64;-7.362083934585177675e-58;1.872810480932837530e-51
4.960496049604959981e-06;0.000000000000000000e+00;9.836098508513520614e-64;2.747567478663774450e-57;-6.989424105892666252e-51
5.580558055805580402e-06;0.000000000000000000e+00;-3.670881904694544461e-63;-1.025406152119657550e-56;2.608488594263787347e-50
6.200620062006199976e-06;0.000000000000000000e+00;1.369991776792681526e-62;3.826867860612256153e-56;-9.735011966465883714e-50
6.820682068206819550e-06;0.000000000000000000e+00;-5.112878916701271603e-62;-1.428206529032936389e-55;3.633155927159967059e-49
7.440744074407439971e-06;0.000000000000000000e+00;1.908152389001241482e-61;5.330139330070517904e-55;-1.355912251199328214e-48
8.060806080608060392e-06;0.000000000000000000e+00;-7.121321664334839285e-61;-1.989235079124912943e-54;5.060333412081334232e-48
8.680868086808679119e-06;0.000000000000000000e+00;2.657713426833808042e-60;7.423926383492613022e-54;-1.888542139712594460e-47
9.300930093009299540e-06;0.000000000000000000e+00;-9.918721540901761229e-60;-2.770647045484549597e-53;7.048135217642243201e-47
9.920992099209919961e-06;0.000000000000000000e+00;3.701717273677323743e-59;1.034019554358893848e-52;-2.630399873085637931e-46
1.054105410541054038e-05;0.000000000000000000e+00;-1.381499694061911907e-58;-3.859013512887120245e-52;9.816785970578326725e-46
1.116111611161116080e-05;0.000000000000000000e+00;5.155827048879915120e-58;1.440203449718958454e-51;-3.663674400922780043e-45
1.178117811781177953e-05;0.000000000000000000e+00;-1.924180850145772311e-57;-5.374912447587130692e-51;1.367301900663323958e-44
1.240124012401239995e-05;0.000000000000000000e+00;7.181140695695107776e-57;2.005944634062953523e-50;-5.102840162561018078e-44
1.302130213021302037e-05;0.000000000000000000e+00;-2.680038193263465993e-56;-7.486287291493100550e-50;1.904405874958081730e-43
1.364136413641363910e-05;0.000000000000000000e+00;1.000203870348434063e-55;2.793920453190949212e-49;-7.107339483576201516e-43
1.426142614261425952e-05;0.000000000000000000e+00;-3.732811662067394859e-55;-1.042705308361447312e-48;2.652495205934671876e-42
1.488148814881487994e-05;0.000000000000000000e+00;1.393104277792114646e-54;3.891429188126694098e-48;-9.899246875381068148e-42
1.550155015501550036e-05;0.000000000000000000e+00;-5.199135944961718736e-54;-1.452301144414532847e-47;3.694449229558959625e-41
1.612161216121612078e-05;0.000000000000000000e+00;1.940343950205475827e-53;5.420061658845462223e-47;-1.378787223069773220e-40
1.674167416741674120e-05;0.000000000000000000e+00;-7.241462206325731550e-53;-2.022794549096731313e-46;5.145703969323235201e-40
1.736173617361735824e-05;0.000000000000000000e+00;2.702550487509738083e-52;7.549172030502395558e-46;-1.920402865422302015e-39
1.798179817981797866e-05;0.000000000000000000e+00;-1.008605572940640412e-51;-2.817389357291279336e-45;7.167041064756886010e-39
1.860186018601859908e-05;0.000000000000000000e+00;3.764167243011587914e-51;1.051464022611487468e-44;-2.674776139360523778e-38
1.922192219221921950e-05;0.000000000000000000e+00;-1.404806339910571080e-50;-3.924117154716823306e-44;9.982400450966407556e-38
1.984198419841983992e-05;0.000000000000000000e+00;5.242808635341125647e-50;1.464500459625580426e-43;-3.725482566450510645e-37
2.046204620462046034e-05;0.000000000000000000e+00;-1.956642820145393103e-49;-5.465590123030638030e-43;1.390369022070539994e-36
2.108210821082108076e-05;0.000000000000000000e+00;7.302290417047459563e-49;2.039786003249697846e-42;-5.188927831637109539e-36
2.170217021702170119e-05;0.000000000000000000e+00;-2.725251884804444591e-48;-7.612585000695723759e-42;1.936534230447789466e-35
2.232223222322232161e-05;0.000000000000000000e+00;1.017077849751303150e-47;2.841055399953319400e-41;-7.227244138627500096e-35
2.294229422942293864e-05;0.000000000000000000e+00;-3.795786210524757930e-47;-1.060296309974372740e-40;2.697244232406200351e-34
2.356235623562355906e-05;0.000000000000000000e+00;1.416606699234776248e-46;3.957079699902151119e-40;-1.006625251576205225e-33
2.418241824182417948e-05;0.000000000000000000e+00;-5.286848175886629102e-46;-1.476802248963422358e-39;3.756776583064199924e-33
2.480248024802479990e-05;0.000000000000000000e+00;1.973078600431173705e-45;5.511501025863474728e-39;-1.402048108068059447e-32
2.542254225422542032e-05;0.000000000000000000e+00;-7.363629584136031286e-45;-2.056920185449047981e-38;5.232514773965818002e-32
2.604260426042604074e-05;0.000000000000000000e+00;2.748143973611295144e-44;7.676530639209843083e-38;-1.952801098779520845e-31
2.666266626662666117e-05;0.000000000000000000e+00;-1.025621293603157720e-43;-2.864920237139032070e-37;7.287952917721554897e-31
2.728272827282727820e-05;0.000000000000000000e+00;3.827670777051491159e-43;1.069202788463516757e-36;-2.719901057210649512e-30
2.790279027902789862e-05;0.000000000000000000e+00;-1.428506181460284097e-42;-3.990319130140154548e-36;1.015080893707044098e-29
2.852285228522851904e-05;0.000000000000000000e+00;5.331257648135986635e-42;1.489207373209709709e-35;-3.788333469107110915e-29
2.914291429142913946e-05;0.000000000000000000e+00;-1.989652441108366085e-41;-5.557797579824824719e-35;1.413825298272140125e-28
2.976297629762975988e-05;0.000000000000000000e+00;7.425483999619865867e-41;2.074198294608958061e-34;-5.276467846177848790e-28
3.038303830383038030e-05;0.000000000000000000e+00;-2.771228355737109433e-40;-7.741013420453350522e-34;1.969204608643925302e-27
3.100310031003100073e-05;0.000000000000000000e+00;1.034236502298645114e-39;2.888985538720445343e-33;-7.349171649957917942e-27
3.162316231623162115e-05;0.000000000000000000e+00;-3.859823173620869473e-39;-1.078184081283644393e-32;2.742748199118774252e-26
3.224322432243224157e-05;0.000000000000000000e+00;1.440505619218483229e-38;4.023837771262532455e-32;-1.023607563147930450e-25
3.286328632863286199e-05;0.000000000000000000e+00;-5.376040159511845316e-38;-1.501716700376648433e-31;3.820155432679843857e-25
3.348334833483348241e-05;0.000000000000000000e+00;2.006365501882889751e-37;5.604483024380338133e-31;-1.425701416757144096e-24
3.410341034103410283e-05;0.000000000000000000e+00;-7.487857991580373534e-37;-2.091621539714471023e-30;5.320790123760672538e-24
3.472347234723471648e-05;0.000000000000000000e+00;2.794506646443845947e-36;7.806037856419889340e-30;-1.985745907828525016e-23
3.534353435343533690e-05;0.000000000000000000e+00;-1.042924078661739897e-35;-2.913252988596495041e-29;7.410904618938032444e-23
3.596359635963595732e-05;0.000000000000000000e+00;3.892245650002575395e-35;1.087240816874398731e-28;-2.765787256792360182e-22
3.658365836583657774e-05;0.000000000000000000e+00;-1.452605852134855954e-34;-4.057637968637944858e-28;1.032205856527563572e-21
3.720372037203719816e-05;0.000000000000000000e+00;5.421198843539166171e-34;1.514331105767737801e-27;-3.852244700431018223e-21
